cand_id,district,name,incumbent_status,party,camp_fb,gov_fb,camp_twitter,gov_twitter,website
0001,AL-2,Nathan Mathis,N,Democrat,?,n/a,?,n/a,?
0002,AL-3,Jesse Smith,N,Democrat,JesseSmithforCongress,n/a,jt4congress2016,n/a,http://www.JesseSmithForCongress.com
0003,AL-5,Will Boyd,N,Democrat,?,n/a,wboyd4congress,n/a,http://willboydforcongress.com
0004,AL-6,David Putman,N,Democrat,PutmanForCongress,n/a,putmanforcongr1,n/a,http://DavidJPutmanforCongress.com
0005,AR-1,Mark West ,N,Libertarian,vote4MarkWestUSHouseARD1,n/a,MarkWest4D1,n/a,http://www.markwestforcongress.com
0006,AR-2,Dianne Curry,N,Democrat,curryforcongress,n/a,DianneCurryAR,n/a,http://diannecurry.com
0007,AR-2,Chris Hayes,N,Libertarian,'1696556403889082',n/a,Hayes4Congress,n/a,?
0008,AR-3,Steve Isaacson,N,Libertarian,isaacsonforcongress,n/a,steveIsaacson1,n/a,http://www.isaacsonforcongress.com
0009,AR-4,Kerry Hicks,N,Libertarian,kerryhicksforcongress,n/a,?,n/a,?
0010,CA-1,Jim Reed,N,Democrat,jimreedcongress,n/a,JimReedCongress,n/a,http://jimreed2016.com
0011,CA-2,Dale Mensing,N,Republican,gcdaleforcongress.org,n/a,?,n/a,https://www.theflamingarrow.com/
0012,CA-3,Eugene Cleek,N,Republican,CleekForCongress,n/a,Cleek4Congress,n/a,http://www.CleekForCongress.com
0013,CA-4,Bob Derlet,N,Democrat,derletforcongress,n/a,DerletBob,n/a,http://www.derletforcongress.com/
0014,CA-5,Carlos Santamaria,N,Republican,?,n/a,?,n/a,?
0015,CA-6,Robert Evans,N,Republican,evans4congress,n/a,evansforcongres,n/a,http://evans4congress.com
0016,CA-9,Antonia Amador,N,Republican,TonyAmador4Congress,n/a,?,n/a,http://www.amador4congress.com/
0017,CA-10,Michael Eggman,N,Democrat,eggmanforcongress,n/a,eggman4congress,n/a,http://www.eggmanforcongress.com
0018,CA-11,Roger Allen Petersen,N,Republican,?,n/a,?,n/a,http://www.petersenforcongress.com/
0019,CA-13,Sue Caro,N,Republican,?,n/a,SueCaro1,n/a,?
0020,CA-15,Danny Turner,N,Republican,DannyForTheHouse,n/a,dannyreidturner,n/a,http://www.DannyReidTurner.com
0021,CA-16,Johnny Tacherra,N,Republican,TacherraForCongress,n/a,Vote4Tacherra,n/a,http://www.JohnnyforCongress.com
0022,CA-17,Ro Khanna,N,Democrat,RoKhannaUSA,n/a,RoKhannaUSA,n/a,http://RoKhanna.com
0023,CA-18,Richard Fox,N,Republican,?,n/a,DrFox4Congress,n/a,http://drfoxfor2016.com/
0024,CA-19,G. Burt Lancaster,N,Republican,?,n/a,?,n/a,?
0025,CA-20,Jimmy Panetta,N,Democrat,JimmyPanettaForCongress,n/a,JimmyPanetta,n/a,http://jimmypanettaforcongress.com
0026,CA-20,Casey Lucius,N,Republican,caseyforcongress,n/a,VoteCaseyLucius,n/a,http://www.caseylucius.com
0027,CA-22,Louie Campos,N,Democrat,lc4cd22,n/a,?,n/a,?
0028,CA-23,Wendy Reed,N,Democrat,wendyreedforcongress,n/a,wendyreedtweet,n/a,http://www.wendyreedforcongress.com
0029,CA-24,Salud Carbajal,N,Democrat,CarbajalForCongress,n/a,carbajalsalud,n/a,http://www.saludcarbajal.com
0030,CA-25,Bryan Caforio,N,Democrat,BryanCaforio,n/a,BryanCaforio,n/a,http://bryancaforio.com
0031,CA-26,Rafael Dagnesses,N,Republican,Rafael4Congress,n/a,Rafael4Congress,n/a,http://www.RafaelForCongress.com
0032,CA-27,Jack Orswell,N,Republican,JackOrswell27,n/a,JackOrswell,n/a,http://JackOrswell.com
0033,CA-28,Lenore Solis,N,Democrat,?,n/a,?,n/a,?
0034,CA-30,Mark Reed,N,Republican,MarkReedForCongress2010,n/a,Markreed2014,n/a,http://www.MarkReedForCongress.com
0035,CA-31,Paul Chabot,N,Republican,PaulChabotCalifornia,n/a,DrPaulChabot,n/a,http://www.paulchabot.com
0036,CA-33,Kenneth Wright,N,Republican,drwright4congress,n/a,drwright4congr1,n/a,http://drwright4congress.com/
0037,CA-34,Adrienne Nicole Edwards,N,Democrat,AdrienneEdwardsforCongress,n/a,AdrienneNEdward,n/a,http://www.AdrienneEdwardsforCongress.com
0038,CA-35,Tyler Fischella,N,Democrat,TechCongressman,n/a,TechCongressman,n/a,http://www.tylerfischella.com/
0039,CA-36,Jeff Stone,N,Republican,JeffStoneCampaign,n/a,?,n/a,http://www.votejeffstone.com
0040,CA-38,Ryan Downing,N,Democrat,'1756874901214811',n/a,Rdwning7,n/a,https://sites.google.com/site/electryandowning/
0041,CA-39,Brett Murdock,N,Democrat,'315350678552226',n/a,Brett_Murdock1,n/a,http://brettmurdock.com
0042,CA-40,Roman Gabriel Gonzalez,N,Democrat,Romangonzalezforcongress,n/a,?,n/a,?
0043,CA-42,Tim Sheridan,N,Democrat,'611266749023787',n/a,SheridanCA42,n/a,http://sheridanforcongress.com
0044,CA-43,Omar Navarro,N,Republican,VoteOmarNavarro,n/a,PressGop,n/a,http://www.omarnavarro.com/
0045,CA-44,Isadore Hall,N,Democrat,Isadorehall,n/a,isadorehall,n/a,http://www.isadorehall.com
0046,CA-44,Nanette Barragan,N,Democrat,nanettebarraganforcongress,n/a,Nanette4CA,n/a,http://barraganforcongress.com
0047,CA-45,Ron Varasteh,N,Democrat,RonVarastehForUsCongress,n/a,Ron4US,n/a,http://www.Ron4U.com
0048,CA-46,Lou Correa,N,Democrat,LouCorreaCA,n/a,loucorreaCA,n/a,http://www.loucorrea.com
0049,CA-46,Bao Nguyen,N,Democrat,officialbao,n/a,OfficialBao,n/a,http://www.bao2016.com
0050,CA-47,Andy Whallon,N,Republican,andywhallonforcongress,n/a,AndyWhallon,n/a,http://www.andywhallon.com
0051,CA-48,Suzanna Savary,N,Democrat,savaryforcongress,n/a,SavarySpin,n/a,http://www.drsuesavary.com
0052,CA-49,Douglas Applegate,N,Democrat,ApplegateForCongress,n/a,APPLEGATECA49,n/a,https://dougapplegate.ngpvanhost.com/
0053,CA-50,Patrick Malloy,N,Democrat,patrickmalloyforcongress,n/a,Votemalloy4cong,n/a,http://patrickmalloyforcongress.com
0054,CA-51,Juan Hidalgo Jr.,N,Republican,HidalgoForCongress,n/a,hidalgofor51st,n/a,http://www.HidalgoforCongress.com
0055,CA-52,Denise Gitsham,N,Republican,deniseforcongress,n/a,DeniseforSD,n/a,http://deniseforcongress.com
0056,CO-1,Casper Stockham,N,Republican,CasperforColorado,n/a,Casper4Colorado,n/a,http://casperforcolorado.com
0057,CO-2,Nicholas Morris,N,Republican,?,n/a,?,n/a,?
0058,CO-2,Richard Longstreth,N,Libertarian,ElectLongstreth,n/a,?,n/a,http://www.ElectLongstreth.com/
0059,CO-2,Cliff Willmeng,N,Green,'1126285650725158',n/a,willmengcd2,n/a,http://willmengforcongress.org
0060,CO-3,Gail Schwartz,N,Democrat,gailforcongress,n/a,Gail4Congress,n/a,http://schwartzforcongress.org
0061,CO-4,Bob Seay,N,Democrat,BobSeayForColorado,n/a,BobForColorado,n/a,http://bobseayforcolorado.org
0062,CO-5,Misty Plowright,N,Democrat,MistyForCongress,n/a,Misty4Congress,n/a,http://www.MistyForCongress.com
0063,CO-5,Mike McRedmond,N,Libertarian,?,n/a,?,n/a,?
0064,CO-6,Morgan Carroll,N,Democrat,carrollforcolorado,n/a,MorganLCarroll,n/a,http://www.carrollforcolorado.com
0065,CO-6,Robert Lee Worthey,N,Green,wortheyforcongress,n/a,RLWorthey,n/a,http://www.WortheyForCongress.weebly.com
0066,CO-7,George Athanasopoulos,N,Republican,?,n/a,gjathanas,n/a,http://www.georgeforcolorado.com/
0067,CO-7,Martin Buchanan,N,Libertarian,?,n/a,?,n/a,http://www.buchananforcongress.org/
0068,GA-2,Greg Duke,N,Republican,gregduke2016,n/a,VoteGregDuke,n/a,http://votegregduke.com/
0069,GA-3,Drew Ferguson,N,Republican,drewfergusonforcongress,n/a,DrewFergusonGA,n/a,http://fergusonforgeorgia.com/
0070,GA-3,Angela Pendley,N,Democrat,?,n/a,?,n/a,http://www.apendley4house.com/
0071,GA-4,Victor Armendariz,N,Republican,'310984534063',n/a,Armendariz2016,n/a,http://www.victorforcongress.com
0072,GA-5,Douglas Bell,N,Republican,?,n/a,?,n/a,http://www.bellforuscongress.com/
0073,GA-6,Rodney Stooksbury,N,Democrat,?,n/a,?,n/a,?
0074,GA-7,Rashid Malik,N,Democrat,drmalik4congress,n/a,?,n/a,?
0075,GA-8,James Neal Harris,N,Democrat,jamesharrisforcongress,n/a,?,n/a,http://www.jamesharrisforcongress.com/
0076,GA-11,Don Wilson,N,Democrat,DonWilsonforCongress,n/a,donwilsonga,n/a,http://www.donwilsonforcongress.com
0077,GA-12,Tricia Carpenter McCracken,N,Democrat,?,n/a,?,n/a,?
0078,IA-1,Monica Vernon,N,Democrat,monicavernoniowa,n/a,MonicaVernon,n/a,http://www.monicavernonforcongress.com
0079,IA-2,Christopher Peters,N,Republican,ChristopherPetersforIowa,n/a,DrPeters4Iowa,n/a,http://DrPetersForIowa.com
0080,IA-3,Jim Mowrer,N,Democrat,MowrerforIowa,n/a,jimmowrer,n/a,http://www.jimforiowa.com
0081,IA-4,Kim Weaver,N,Democrat,weaverforcongress,n/a,KimWeaverIA,n/a,http://www.weaverforcongress.com
0082,ID-1,James Piotrowski,N,Democrat,VotePiotrowski,n/a,VotePiotrowski,n/a,http://VotePiotrowski.com
0083,ID-2,Jennifer Martinez,N,Democrat,JenniferMartinezforIdaho,n/a,JennCMartinez,n/a,http://www.JenniferMartinezforIdaho.ruck.us
0084,ID-2,Anthony Tomkins,N,Independent,anthonytomkinsforidaho,n/a,Tomkins4USA,n/a,http://www.anthonytomkins.com
0085,IL-1,August (O'Neill) Deuser,N,Republican,?,n/a,?,n/a,http://deuser.us/
0086,IL-2,John Morrow,N,Republican,CandidateJohnMorrow,n/a,CandidateMorrow,n/a,?
0087,IL-5,Rob Sherman,N,Green,?,n/a,?,n/a,http://www.robsherman.com/
0088,IL-6,Amanda Howland,N,Democrat,howlandforcongress,n/a,AmandaHowland06,n/a,http://www.amandahowlandforcongress.com
0089,IL-8,Raja Krishnamoorthi,N,Democrat,rajaforcongress,n/a,RajaForCongress,n/a,http://rajaforcongress.com/
0090,IL-8,Bill Fraser,N,Independent,voteforfraser,n/a,VoteBillFraser,n/a,http://voteforfraser.com
0091,IL-9,Joan McCarthy Lasonde,N,Republican,JoanforCongress,n/a,JoanforCongress,n/a,http://joanforcongress.com
0092,IL-9,David Earl Williams III,N,Independent,DEWforCongress,n/a,DEWforCongress,n/a,http://dewforcongress.com
0093,IL-10,Brad Schneider,N,Democrat,schneiderforcongress,n/a,Schneider4IL10,n/a,http://schneiderforcongress.com/
0094,IL-11,Tonia Khouri,N,Republican,toniakhouri,n/a,tonia_khouri,n/a,http://toniakhouri.com
0095,IL-12,C.J. Baricevic,N,Democrat,cjforcongress,n/a,CJforCongress16,n/a,http://CJforCongress.com
0096,IL-12,Paula Bradshaw,N,Green,Bradshaw4Congress,n/a,Paula4Congress,n/a,http://www.bradshaw4congress.org
0097,IL-13,Mark Wicklund,N,Democrat,WicklundforCongress,n/a,Wicklund4House,n/a,http://www.wicklundforcongress.org/
0098,IL-13,David Gill,N,Independent,GillforIL13,n/a,?,n/a,http://www.davidgill2016.com/
0099,IL-14,Jim Walz,N,Democrat,jimwalzforcongress,n/a,WalzForCongress,n/a,http://www.jimwalzforcongress.com
0100,IL-17,Patrick Harlan,N,Republican,harlanforcongress2016,n/a,,n/a,http://www.harlanforcongress.com/
0101,IN-1,John Meyer,N,Republican,?,n/a,?,n/a,?
0102,IN-2,Lynn Coleman,N,Democrat,colemanforcongress,n/a,Lynn4Indiana,n/a,http://www.colemanforcongress.com
0103,IN-3,Jim Banks,N,Republican,JimBanksForCongress,n/a,Jim_Banks,n/a,http://www.jimbanks.us
0104,IN-3,Tommy Schrader,N,Democrat,?,n/a,?,n/a,?
0105,IN-4,John Dale,N,Democrat,electjohndale,n/a,electjohndale,n/a,http://johndale4congress.com
0106,IN-5,Angela Demaree,N,Democrat,DemareeForCongress,n/a,AngelaIN05,n/a,http://www.demareeforcongress.com
0107,IN-5,Matthew Wittlief,N,Libertarian,MattWittliefPolitical,n/a,Wittlief4US,n/a,http://www.WittliefForCongress.com
0108,IN-6,Barry Welsh,N,Democrat,WelshForCongress2016,n/a,barrywelsh_usa,n/a,http://welshforcongress.yolasite.com/
0109,IN-7,Catherine Ping,N,Republican,CatPingforCongress,n/a,CatPing,n/a,http://www.catping.com
0110,IN-7,Drew Thompson,N,Libertarian,drewthompson2016,n/a,DrewThompson_16,n/a,http://DrewThompson2016.com
0111,IN-9,Trey Hollingsworth,N,Republican,votetrey,n/a,VoteForTrey,n/a,http://www.votefortrey.com
0112,IN-9,Shelli Yoder,N,Democrat,ShelliYoderForIndiana,n/a,Shelli4Indiana,n/a,http://www.shelliyoderforindiana.com
0113,IN-9,Russell Brooksbank,N,Libertarian,electrussellbrooksbank,n/a,rpbrooksbank,n/a,http://www.electbrooksbank.com
0114,KY-1,James Comer,N,Republican,kycomerforcongress,n/a,KYComer,n/a,http://www.jamescomer.com
0115,KY-1,Sam Gaskins,N,Democrat,samgaskinsforcongress,n/a,samgaskins2016,n/a,http://samgaskinsforcongress.com
0116,KY-3,Harold Bratcher,N,Republican,bratcherforcongress,n/a,?,n/a,http://www.bratcherforcongress.com/
0117,KY-4,Calvin Sidle,N,Democrat,OfficialCalvinSidle,n/a,CalvinSidle,n/a,http://www.facebook.com/OfficialCalvinSidle
0118,KY-6,Nancy Jo Kemper,N,Democrat,nancyjokemper,n/a,NancyJoKemper1,n/a,http://www.kemperforcongress.com
0119,LA-1,Lee Ann Dugas,N,Democrat,?,n/a,leedugas2001,n/a,?
0120,LA-1,Danil Ezekiel Faust,N,Democrat,FaustforCongress,n/a,DanilFaust,n/a,http://www.faustforcongress.com
0121,LA-1,Joe Swider,N,Democrat,'1751640711777869',n/a,GeauxJoeSwider,n/a,http://geauxjoe.com/
0122,LA-1,Howard Kearney,N,Libertarian,?,n/a,HowardKearney,n/a,http://www.kearneyforcongress.com/
0123,LA-1,Eliot Barron,N,Green,barronforcongress,n/a,EliotBarron,n/a,http://www.eliotsbarronforcongress.com
0124,LA-1,Chuemai Yang,N,Independent,?,n/a,?,n/a,?
0125,LA-2,Kip Holden,N,Democrat,kipholden,n/a,MayorKipHolden,n/a,http://www.kipholden.com
0126,LA-2,Kenneth Cutno,N,Democrat,?,n/a,KJCutno,n/a,?
0127,LA-2,Samuel Davenport,N,Libertarian,?,n/a,JeSuisNola,n/a,?
0128,LA-3,Dorian Phibian,N,Democrat,'264428570599375',n/a,Dorian_Phibian,n/a,www.dorianphibianforcongress.com
0129,LA-3,Larry Rader,N,Democrat,'229579810389338',n/a,votelarryrader,n/a,http://larryraderforcongress.com
0130,LA-3,Greg Ellison,N,Republican,gregellisonforcongress,n/a,GregForCongress,n/a,http://gregellisonforcongress.com
0131,LA-3,Gus Rantz,N,Republican,gusrantzla,n/a,gusrantzla,n/a,http://gusrantz.com/
0132,LA-3,Grover Rees,N,Republican,?,n/a,ReesForCongress,n/a,http://www.cajunembassy.com
0133,LA-3,Brett Geymann,N,Republican,geymannforcongress,n/a,BrettGeymann,n/a,https://geymannforcongress.com
0134,LA-3,Scott Angelle,N,Republican,AngelleforLouisiana,n/a,ScottAngelle,n/a,http://www.geauxangelle.com/
0135,LA-3,Clay Higgins,N,Republican,captclayhiggins,n/a,captclayhiggins,n/a,http://www.captainhiggins.com/
0136,LA-3,Bryan Barrileaux,N,Republican,bryanbarrilleauxforcongress,n/a,?,n/a,http://www.bryanbarrilleauxforcongress.weebly.com
0137,LA-3,Herman Vidrine,N,Republican,?,n/a,?,n/a,?
0138,LA-3,Guy McLendon,N,Libertarian,?,n/a,?,n/a,http://mclendon.net/
0139,LA-3,Kenny Scelfo,N,Independent,KennyScelfoForCongress,n/a,?,n/a,http://Kennyscelfo.com
0140,LA-4,Marshall Jones,N,Democrat,'492641017599591',n/a,JoinMarshall,n/a,marshalljonescongress.com
0141,LA-4,Trey Baucum,N,Republican,DrTreyBaucum,n/a,DrTreyBaucum,n/a,http://Baucum4Congress.com
0142,LA-4,Elbert Guillory,N,Republican,ElbertLeeGuillory,n/a,ElbertGuillory,n/a,http://www.elbertguillory.com/donate
0143,LA-4,Oliver Jenkins,N,Republican,electoliver,n/a,electoliver,n/a,http://electoliverjenkins.com/
0144,LA-4,Rick John,N,Republican,'1673718032845662',n/a,?,n/a,http://www.rickjohnforcongress.com/
0145,LA-4,Mike Johnson,N,Republican,repmikejohnson,n/a,repmikejohnson,n/a,http://mikejohnsonforlouisiana.com
0146,LA-4,Mark Halverson,N,Independent,?,n/a,?,n/a,http://mark4congress.com/
0147,LA-4,Kenneth Krefft,N,Independent,?,n/a,?,n/a,?
0148,LA-5,Billy Burkette,N,Republican,BillyBurketter4Congress,n/a,?,n/a,http://billyburkette4congress.nationbuilder.com
0149,LA-6,Richard Lieberman,N,Democrat,GeauxLieberman,n/a,GeauxLieberman,n/a,http://www.GeauxLieberman.com
0150,LA-6,Jermaine Sampson,N,Democrat,?,n/a,?,n/a,?
0151,LA-6,Robert Lamar Bell,N,Republican,?,n/a,?,n/a,?
0152,LA-6,Richard Fontanes,N,Libertarian,?,n/a,?,n/a,?
0153,LA-6,Devin Lance Graham,N,Independent,?,n/a,?,n/a,http://www.devinlancegraham.com/
0154,MD-1,Joe Werner,N,Democrat,'599006243505148',n/a,?,n/a,http://www.wernerformaryland.com
0155,MD-1,Matt Beers,N,Libertarian,?,n/a,?,n/a,http://www.beersforcongress.com/
0156,MD-2,Pat McDonough,N,Republican,patmcdonoughmd2,n/a,patmcdonoughmd2,n/a,http://www.patmcdonoughforcongress.com
0157,MD-2,Kristin Kasprzak,N,Libertarian,?,n/a,?,n/a,?
0158,MD-3,Mark Plaster,N,Republican,markplastermd,n/a,DocPlaster,n/a,http://www.plasterforcongress.com/
0159,MD-3,Nnabu Eze,N,Green,'476682352533832',n/a,?,n/a,?
0160,MD-4,Anthony G. Brown,N,Democrat,AnthonyBrown.Maryland,n/a,BrownforMD,n/a,http://www.anthonybrown.com
0161,MD-4,George McDermott,N,Republican,?,n/a,Congress4MD,n/a,http://GeorgeMcDermott.com
0162,MD-4,Kamesha Clark,N,Green,?,n/a,kamesha_clark,n/a,http://www.kameshaclark.com
0163,MD-5,Mark Arness,N,Republican,ElectMarkArness,n/a,Arness4Congress,n/a,http://arnessforcongress.com
0164,MD-6,Amie Hoeber,N,Republican,amieforcongress,n/a,amieforcongress,n/a,http://amieforcongress.com
0165,MD-7,William T. Newton,N,Republican,NEWTON4CONGRESS,n/a,NEWTONCONGRESS,n/a,http://www.NEWTON4CONGRESS.COM
0166,MD-7,Scott Soffen,N,Libertarian,scottsoffenlibertarian,n/a,?,n/a,http://www.whyvotelibertarian.com/
0167,MD-7,Myles Hoenig,N,Green,hoenig2016,n/a,HoenigGreenCong,n/a,http://hoenig2016.com
0168,MD-7,Andre Odell Kersey,N,Independent,?,n/a,?,n/a,?
0169,MD-8,Jamie Raskin,N,Democrat,raskin.jamie,n/a,jamie_raskin,n/a,http://www.jamieraskin.com
0170,MD-8,Dan Cox,N,Republican,CoxforCongress,n/a,dancox4congress,n/a,http://www.coxforcongress.org
0171,MD-8,Nancy Wallace ,N,Green,nancywallaceforcongress,n/a,NancyBWallace,n/a,http://nancywallace.us
0172,ME-2,Emily Ann Cain,N,Democrat,EmilyCainforCongress,n/a,emilyanncain,n/a,http://emilycain.com/
0173,MS-1,Jacob Owens,N,Democrat,?,n/a,OwensForMS,n/a,?
0174,MS-1,Chase Wilson,N,Libertarian,'1637509479802990',n/a,?,n/a,https://electchase.com/
0175,MS-1,Cathy L. Toole,N,_Reform,?,n/a,?,n/a,?
0176,MS-2,John Bouie II,N,Republican,?,n/a,?,n/a,?
0177,MS-2,Johnny McLeod,N,_Reform,?,n/a,?,n/a,?
0178,MS-2,Troy Ray,N,Independent,?,n/a,RepTroyRay,n/a,http://www.ICanRebuildAmerica.com
0179,MS-3,Dennis Quinn,N,Democrat,?,n/a,?,n/a,?
0180,MS-3,Roger Gerrard,N,Veterans Party of America,RogerGerrard2016,n/a,?,n/a,?
0181,MS-3,Lajena Sheets,N,_Reform,?,n/a,?,n/a,?
0182,MS-3,Mark Gladney,N,Democrat,MarkGladneyforcongress,n/a,GladneyWins2016,n/a,http://markgladneyforcongress.com
0183,MS-3,Richard Blake McCluskey,N,Libertarian,RicforUSCongress,n/a,?,n/a,http://www.ricmccluskey.com/
0184,MS-3,Shawn O'Hara,N,_Reform,?,n/a,?,n/a,?
0185,MT-1,Denise Juneau,N,Democrat,denisejuneau,n/a,denisejuneau,n/a,http://denisejuneau.com
0186,MT-1,Mike Fellows,N,Libertarian,'139016526115347',n/a,?,n/a,www.votefellows.org
0187,NC-1,H. Powell Dew Jr.,N,Republican,'213964608986664',n/a,?,n/a,http://www.vote4dew.com/
0188,NC-1,J.J. Summerell,N,Libertarian,summerell2016,n/a,Summerell2016,n/a,http://jj4nc.org
0190,NC-2,John McNeil,N,Democrat,JohnMcNeilForCongress,n/a,johnpmcneil02,n/a,http://www.johnpmcneil.com
0191,NC-3,Ernest Reeves,N,Democrat,'849074085216095',n/a,ETRNC,n/a,http://www.ernestreeves.com/
0192,NC-4,Sue Googe,N,Republican,suegooge,n/a,voteSueGooge,n/a,http://www.SueGooge.com
0193,NC-5,Josh Brannon,N,Democrat,JoshForUSHouse,n/a,JoshForUSHouse,n/a,http://joshforushouse.com
0194,NC-6,Pete Glidewell,N,Democrat,Pete4NC,n/a,PGlidewell,n/a,http://www.competeglidewell.com
0195,NC-7,J.Wesley Casteen,N,Democrat,casteenforcongress,n/a,casteen2016,n/a,http://www.casteen.org
0196,NC-8,Thomas Mills,N,Democrat,thomasmillsnc,n/a,tmillsNC,n/a,http://www.ThomasMillsNC.com
0197,NC-9,Christian Cano,N,Democrat,'1503944689920319',n/a,Cano4CongressNC,n/a,http://www.ChristianCano.com
0198,NC-10,Andy Millard,N,Democrat,millardforcongress,n/a,millardcfp,n/a,http://www.MillardForCongress.com
